SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,68 Glenview Dr,San Francisco,CA,94131,1595000,4,3.0,San Francisco,1829,3454,1951,1,872,,Active,September-12-2021 11:30 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/68-Glenview-Dr-94131/home/1604554,San Francisco MLS,421592583,N,Y,37.747801,-122.4475532
MLS Listing,,Single Family Residential,200 San Jose Ave,San Francisco,CA,94110,2495000,3,2.5,San Francisco,2426,1850,1900,1,1028,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/200-San-Jose-Ave-94110/home/1891039,San Francisco MLS,421589859,N,Y,37.7519095,-122.4218508
MLS Listing,,Condo/Co-op,611 Washington St #2405,San Francisco,CA,94111,1995000,2,2.0,San Francisco,1908,17722,1984,1,1046,2022,Active,,,http://www.redfin.com/CA/San-Francisco/611-Washington-St-94111/unit-2405/home/2006944,San Francisco MLS,421590187,N,Y,37.7952421,-122.403654
MLS Listing,,Condo/Co-op,3590 20th St #502,San Francisco,CA,94110,2248000,3,2.5,San Francisco,1675,11105,2015,1,1342,665,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/3590-20th-St-94110/unit-502/home/102184805,San Francisco MLS,421593411,N,Y,37.7587508,-122.4209777
MLS Listing,,Single Family Residential,2026 47th Ave,San Francisco,CA,94116,995000,3,2.0,San Francisco,1224,2996,1940,1,813,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2026-47th-Ave-94116/home/1749826,San Francisco MLS,421592014,N,Y,37.7486511,-122.5059242
MLS Listing,,Single Family Residential,1226 44th Ave,San Francisco,CA,94122,1195000,4,3.0,San Francisco,1915,3000,1944,2,624,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1226-44th-Ave-94122/home/626457,San Francisco MLS,421593261,N,Y,37.7637052,-122.5037799
MLS Listing,,Condo/Co-op,2030 3rd St #18,San Francisco,CA,94107,1298000,2,2.5,San Francisco,1482,7725,1999,2,876,667,Active,September-12-2021 11:30 AM,September-12-2021 01:30 PM,http://www.redfin.com/CA/San-Francisco/2030-3rd-St-94107/unit-18/home/12396897,San Francisco MLS,421592930,N,Y,37.7636398,-122.3891607
MLS Listing,,Condo/Co-op,221 25th Ave,San Francisco,CA,94121,1795000,3,2.5,San Francisco,1967,3037,1923,2,913,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/221-25th-Ave-94121/home/148060318,San Francisco MLS,421592624,N,Y,37.7853284,-122.4852624
MLS Listing,,Single Family Residential,172 Prentiss St,San Francisco,CA,94110,3998000,4,3.5,San Francisco,3481,3500,1926,2,1149,,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/172-Prentiss-St-94110/home/762756,San Francisco MLS,421528039,N,Y,37.7405549,-122.4122384
MLS Listing,,Condo/Co-op,708 Long Bridge St #1409,San Francisco,CA,94158,3190000,3,3.0,San Francisco,1856,84866,2016,2,1719,1166,Active,,,http://www.redfin.com/CA/San-Francisco/708-Long-Bridge-St-94158/unit-1409/home/109315380,San Francisco MLS,421591884,N,Y,37.7720304,-122.3935768
MLS Listing,,Single Family Residential,639 Waller St,San Francisco,CA,94117,2950000,5,2.0,San Francisco,2600,2160,1900,2,1135,,Active,September-12-2021 02:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/639-Waller-St-94117/home/1384376,San Francisco MLS,421590234,N,Y,37.7704946,-122.4341719
MLS Listing,,Multi-Family (2-4 Unit),6 Madison St,San Francisco,CA,94134,1250000,2,2.0,San Francisco,2050,1130,1938,2,610,,Active,,,http://www.redfin.com/CA/San-Francisco/6-Madison-St-94134/home/21844608,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40966495,N,Y,37.7286165,-122.4238593
MLS Listing,,Condo/Co-op,942 Market St #402,San Francisco,CA,94102,625000,1,1.0,San Francisco,658,5287,2007,2,950,660,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/942-Market-St-94102/unit-402/home/23475123,San Francisco MLS,421593241,N,Y,37.7836702,-122.4087914
MLS Listing,,Condo/Co-op,2174 - 2174A Green St,San Francisco,CA,94123,5500000,5,4.5,San Francisco,4078,7562,1899,2,1349,,Active,,,http://www.redfin.com/CA/San-Francisco/2174-Green-St-94123/home/1320203,San Francisco MLS,421592617,N,Y,37.7964688,-122.4348646
MLS Listing,,Condo/Co-op,2172 Green St,San Francisco,CA,94123,1995000,2,2.0,San Francisco,1801,7562,1900,2,1108,,Active,,,http://www.redfin.com/CA/San-Francisco/2172-Green-St-94123/home/1729686,San Francisco MLS,421591059,N,Y,37.796503,-122.434848
MLS Listing,,Single Family Residential,267 Duncan St,San Francisco,CA,94131,2495000,4,3.0,San Francisco,2290,3197,1900,2,1090,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/267-Duncan-St-94131/home/898374,San Francisco MLS,421592267,N,Y,37.7459022,-122.4262197
MLS Listing,,Single Family Residential,2249 Ulloa St,San Francisco,CA,94010,1437000,4,3.5,San Francisco,1800,2220,1941,2,798,,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2249-Ulloa-St-94116/home/1834120,San Francisco MLS,421593256,N,Y,37.7408005,-122.4807349
MLS Listing,,Single Family Residential,95 Tiffany Ave,San Francisco,CA,94110,1395000,2,1.0,San Francisco,1238,2495,1949,2,1127,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/95-Tiffany-Ave-94110/home/2028105,San Francisco MLS,421592342,N,Y,37.7453452,-122.4208555
MLS Listing,,Condo/Co-op,1981 Clay St,San Francisco,CA,94109,3795000,5,4.5,San Francisco,3715,3661,1938,2,1022,500,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1981-Clay-St-94109/home/1224794,San Francisco MLS,421579842,N,Y,37.791545,-122.425483
MLS Listing,,Single Family Residential,70 Rockridge Dr,San Francisco,CA,94116,1150000,2,2.0,San Francisco,1546,1507,1947,2,744,,Active,September-12-2021 11:00 AM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/70-Rockridge-Dr-94116/home/647040,San Francisco MLS,421588948,N,Y,37.7507768,-122.4701095
MLS Listing,,Single Family Residential,1470 Noe St,San Francisco,CA,94131,2895000,3,2.5,San Francisco,2514,2922,,2,1152,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1470-Noe-St-94131/home/803987,San Francisco MLS,421592127,N,Y,37.7454971,-122.4316323
MLS Listing,,Multi-Family (5+ Unit),1110 South Van Ness Ave,San Francisco,CA,94110,2820000,0,,San Francisco,4686,3195,1900,2,602,,Active,,,http://www.redfin.com/CA/San-Francisco/1110-S-Van-Ness-Ave-94110/home/1255256,San Francisco MLS,421593233,N,Y,37.755269,-122.416894
MLS Listing,,Single Family Residential,235 London St,San Francisco,CA,94112,1495000,4,5.0,San Francisco,2509,2495,1922,2,596,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/235-London-St-94112/home/1727703,San Francisco MLS,421589428,N,Y,37.7251694,-122.4330413
MLS Listing,,Condo/Co-op,32 Collins St,San Francisco,CA,94118,2350000,3,3.0,San Francisco,2088,3648,1948,2,1125,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/32-Collins-St-94118/home/12355070,San Francisco MLS,421593164,N,Y,37.785583,-122.45001
MLS Listing,,Single Family Residential,2351 Bryant St,San Francisco,CA,94110,2495000,5,3.0,San Francisco,3030,2495,1900,2,823,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2351-Bryant-St-94110/home/733195,San Francisco MLS,421593074,N,Y,37.7568089,-122.4092737
MLS Listing,,Condo/Co-op,555 Golden Gate Ave Unit 10A,San Francisco,CA,94102,868000,1,1.0,San Francisco,568,,,2,1528,553,Active,,,http://www.redfin.com/CA/San-Francisco/555-Golden-Gate-Ave-94102/unit-10A/home/176346336,San Francisco MLS,421593181,N,Y,37.7808655,-122.4196054
MLS Listing,,Multi-Family (5+ Unit),1855 10th Ave,San Francisco,CA,94122,9495000,0,,San Francisco,16077,9026,1961,2,591,,Active,,,http://www.redfin.com/CA/San-Francisco/1855-10th-Ave-94122/home/1701230,San Francisco MLS,421593106,N,Y,37.7535806,-122.4669585
MLS Listing,,Condo/Co-op,555 Golden Gate Ave Unit 6K,San Francisco,CA,94102,698000,1,1.0,San Francisco,670,,2021,2,1042,573,Active,,,http://www.redfin.com/CA/San-Francisco/555-Golden-Gate-Ave-94102/unit-6K/home/176346231,San Francisco MLS,421593184,N,Y,37.7808655,-122.4196054
MLS Listing,,Condo/Co-op,530 Chestnut St Unit 104C,San Francisco,CA,94133,1295000,2,2.0,San Francisco,1348,44663,2001,2,961,831,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/530-Chestnut-St-94133/unit-104C/home/1641615,San Francisco MLS,421592079,N,Y,37.8042321,-122.4124817
MLS Listing,,Condo/Co-op,19 Dearborn St #3,San Francisco,CA,94110,749000,1,1.0,San Francisco,610,2625,1924,2,1228,300,Active,September-12-2021 12:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/19-Dearborn-St-94110/unit-3/home/709396,San Francisco MLS,421593017,N,Y,37.7628449,-122.4229458
MLS Listing,,Condo/Co-op,555 Golden Gate Ave Unit 10E,San Francisco,CA,94102,1298000,2,2.0,San Francisco,912,,2021,2,1423,633,Active,,,http://www.redfin.com/CA/San-Francisco/555-Golden-Gate-Ave-94102/unit-10E/home/176346230,San Francisco MLS,421593182,N,Y,37.7808655,-122.4196054
MLS Listing,,Single Family Residential,35 Manzanita Ave,San Francisco,CA,94118,3850000,4,3.5,San Francisco,3021,3968,1949,2,1274,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/35-Manzanita-Ave-94118/home/1948484,San Francisco MLS,421589120,N,Y,37.7853335,-122.4513461
MLS Listing,,Single Family Residential,2587 18th Ave,San Francisco,CA,94116,1995000,3,2.5,San Francisco,2165,2374,1932,2,921,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2587-18th-Ave-94116/home/904766,San Francisco MLS,421590400,N,Y,37.739651,-122.4746865
MLS Listing,,Single Family Residential,2840 Fulton St,San Francisco,CA,94118,1699999,3,2.0,San Francisco,1359,2374,1921,2,1251,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2840-Fulton-St-94118/home/619975,San Francisco MLS,421591749,N,Y,37.7740382,-122.4624119
MLS Listing,,Condo/Co-op,188 Ridgewood Ave Unit A,San Francisco,CA,94112,1095000,2,2.0,San Francisco,1235,2500,1997,2,887,218,Active,September-12-2021 12:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/188-Ridgewood-Ave-94112/unit-A/home/1139291,San Francisco MLS,421592623,N,Y,37.731284,-122.45315
MLS Listing,,Multi-Family (2-4 Unit),130 Duncan St,San Francisco,CA,94110,3200000,6,,San Francisco,2470,2850,1900,2,1296,,Active,,,http://www.redfin.com/CA/San-Francisco/130-Duncan-St-94110/home/176345926,San Francisco MLS,421593163,N,Y,37.7464957,-122.4230785
MLS Listing,,Condo/Co-op,555 Golden Gate Ave Unit 10C,San Francisco,CA,94102,978000,2,1.0,San Francisco,751,,2020,2,1302,596,Active,,,http://www.redfin.com/CA/San-Francisco/555-Golden-Gate-Ave-94102/unit-10C/home/176345925,San Francisco MLS,421593141,N,Y,37.7808655,-122.4196054
MLS Listing,,Condo/Co-op,1311 Guerrero St #1,San Francisco,CA,94110,1275000,2,2.0,San Francisco,1160,3125,2006,2,1099,285,Active,September-12-2021 02:00 PM,September-12-2021 05:00 PM,http://www.redfin.com/CA/San-Francisco/1311-Guerrero-St-94110/unit-1/home/12278018,San Francisco MLS,421593143,N,Y,37.7501737,-122.4224702
MLS Listing,,Condo/Co-op,3855 23rd St,San Francisco,CA,94114,1249000,2,1.5,San Francisco,1880,1820,1912,2,664,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3855-23rd-St-94114/home/109686882,San Francisco MLS,421590581,N,Y,37.7530349,-122.428951
MLS Listing,,Condo/Co-op,400 Beale St #2305,San Francisco,CA,94105,949000,1,1.0,San Francisco,955,27581,2002,2,994,895,Active,September-12-2021 10:00 AM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-2305/home/12399550,San Francisco MLS,421593138,N,Y,37.7870715,-122.3909973
MLS Listing,,Single Family Residential,380 San Benito Way,San Francisco,CA,94127,2195000,4,2.0,San Francisco,2580,4038,1926,2,851,31,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/380-San-Benito-Way-94127/home/1518066,San Francisco MLS,421592069,N,Y,37.7297519,-122.4677214
MLS Listing,,Condo/Co-op,1700 Gough St #2,San Francisco,CA,94109,749000,1,1.0,San Francisco,750,,1980,2,999,476,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1700-Gough-St-94109/unit-2/home/569965,San Francisco MLS,421589798,N,Y,37.7893037,-122.4252829
MLS Listing,,Single Family Residential,2225 Bay St,San Francisco,CA,94123,2995000,3,2.5,San Francisco,2816,2500,,2,1064,,Active,September-12-2021 09:30 AM,September-12-2021 11:00 AM,http://www.redfin.com/CA/San-Francisco/2225-Bay-St-94123/unit-2225A/home/583364,San Francisco MLS,421593022,N,Y,37.8015756,-122.4438003
MLS Listing,,Single Family Residential,89 Vienna St,San Francisco,CA,94112,899000,2,1.0,San Francisco,,2500,1900,2,,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/89-Vienna-St-94112/home/966386,San Francisco MLS,421586808,N,Y,37.7268245,-122.4253827
MLS Listing,,Condo/Co-op,815 Tennessee St #111,SAN FRANCISCO,CA,94107,1148000,2,2.0,SAN FRANCISCO,825,,2018,2,1392,695,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/815-Tennessee-St-94107/unit-111/home/169572932,MLSListings,ML81861939,N,Y,37.7614764,-122.3892934
MLS Listing,,Condo/Co-op,55 Dolores St #1,San Francisco,CA,94103,1395000,2,1.5,San Francisco,,5597,1953,2,,565,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/55-Dolores-St-94103/unit-1/home/143704875,San Francisco MLS,421593032,N,Y,37.7684009,-122.4265406
MLS Listing,,Townhouse,24 Carnelian Way,San Francisco,CA,94131,1575000,3,2.5,San Francisco,2124,53418,1979,2,742,725,Active,September-12-2021 01:00 PM,September-12-2021 05:00 PM,http://www.redfin.com/CA/San-Francisco/24-Carnelian-Way-94131/home/2028293,San Francisco MLS,421590784,N,Y,37.7477388,-122.4415536
MLS Listing,,Single Family Residential,3782 21st St,San Francisco,CA,94114,2995000,3,2.5,San Francisco,,,1907,2,,,Active,September-12-2021 12:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/3782-21st-St-94114/home/1878885,San Francisco MLS,421592430,N,Y,37.7563831,-122.4318845
MLS Listing,,Single Family Residential,3031 Cabrillo St,San Francisco,CA,94121,2295000,3,2.0,San Francisco,2264,2495,1936,2,1014,,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/3031-Cabrillo-St-94121/home/1916091,San Francisco MLS,421585642,N,Y,37.7739178,-122.4913351
MLS Listing,,Single Family Residential,1318 Page St,San Francisco,CA,94117,4195000,4,4.5,San Francisco,3695,2644,,2,1135,,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1318-Page-St-94117/home/1323959,San Francisco MLS,421591589,N,Y,37.771704,-122.443019
MLS Listing,,Condo/Co-op,706 - A Castro St,San Francisco,CA,94114,1195000,2,1.0,San Francisco,1097,2589,,2,1089,,Active,September-12-2021 12:00 PM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/706A-Castro-St-94114/home/21966745,San Francisco MLS,421592998,N,Y,37.757383,-122.434986
MLS Listing,,Condo/Co-op,2444 24th St,San Francisco,CA,94110,1089000,3,1.0,San Francisco,1239,2500,1900,2,879,400,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/2444-24th-St-94110/home/23424445,San Francisco MLS,421592929,N,Y,37.753319,-122.4041553
MLS Listing,,Condo/Co-op,588 Chestnut St,San Francisco,CA,94133,1600000,4,2.0,San Francisco,,,1907,2,,300,Active,,,http://www.redfin.com/CA/San-Francisco/588-Chestnut-St-94133/home/1225702,San Francisco MLS,421578927,N,Y,37.8039733,-122.4130218
MLS Listing,,Condo/Co-op,400 Grove St #105,San Francisco,CA,94102,1450000,2,2.0,San Francisco,1009,11271,2015,2,1437,1027,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/400-Grove-St-94102/unit-105/home/109686874,San Francisco MLS,421588813,N,Y,37.7779287,-122.4235873
MLS Listing,,Condo/Co-op,1171 Filbert St,San Francisco,CA,94109,1375000,2,2.0,San Francisco,1320,4141,1907,2,1042,435,Active,September-18-2021 01:00 PM,September-18-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1171-Filbert-St-94109/home/1908647,San Francisco MLS,421592262,N,Y,37.799966,-122.418757
MLS Listing,,Condo/Co-op,1353 Minna St,San Francisco,CA,94103,1249000,2,1.0,San Francisco,1002,3551,1907,2,1247,448,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1353-Minna-St-94103/home/22043328,San Francisco MLS,421589805,N,Y,37.7675393,-122.4190882
MLS Listing,,Single Family Residential,1512 Treat Ave,San Francisco,CA,94110,1350000,1,1.0,San Francisco,900,1200,1906,2,1500,,Active,September-12-2021 12:00 PM,September-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/1512-Treat-Ave-94110/home/1928959,San Francisco MLS,421592786,N,Y,37.7465267,-122.4126809
MLS Listing,,Condo/Co-op,4241 25th St #1,San Francisco,CA,94114,1995000,3,3.0,San Francisco,1753,3026,2002,2,1138,,Active,September-11-2021 03:00 PM,September-11-2021 05:00 PM,http://www.redfin.com/CA/San-Francisco/4241-25th-St-94114/unit-1/home/40142129,San Francisco MLS,421592419,N,Y,37.749372,-122.4351562
MLS Listing,,Single Family Residential,7 Juri St,San Francisco,CA,94110,1868000,3,2.0,San Francisco,1652,2042,1900,2,1131,,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/7-Juri-St-94110/home/1177311,San Francisco MLS,421592220,N,Y,37.7498107,-122.421895
MLS Listing,,Single Family Residential,174 Naples St,San Francisco,CA,94112,875000,3,2.0,San Francisco,1350,2495,1925,2,648,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/174-Naples-St-94112/home/995543,San Francisco MLS,421591952,N,Y,37.7259573,-122.4276143
MLS Listing,,Single Family Residential,889 Rolph St,San Francisco,CA,94112,899000,2,1.0,San Francisco,1048,2500,1950,2,858,,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/889-Rolph-St-94112/home/2017331,San Francisco MLS,421591918,N,Y,37.7111919,-122.4284207
MLS Listing,,Condo/Co-op,1350 California St #303,San Francisco,CA,94109,799000,1,1.0,San Francisco,791,14172,1984,2,1010,742,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1350-California-St-94109/unit-303/home/1226500,San Francisco MLS,421591040,N,Y,37.7913947,-122.4167438
MLS Listing,,Single Family Residential,1226 Anza St,San Francisco,CA,94118,2495000,4,3.0,San Francisco,2805,2500,,2,889,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1226-Anza-St-94118/home/1128483,San Francisco MLS,421590703,N,Y,37.7794235,-122.4614745
MLS Listing,,Condo/Co-op,236 Shipley St #201,San Francisco,CA,94107,353675,1,1.0,San Francisco,469,5444,2016,2,754,569,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/236-Shipley-94107/unit-201/home/108985095,San Francisco MLS,421589804,N,Y,37.7792313,-122.4038531
MLS Listing,,Single Family Residential,391 Staples Ave,San Francisco,CA,94112,2095000,5,3.0,San Francisco,2075,1873,1914,2,1010,,Active,September-12-2021 11:00 AM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/391-Staples-Ave-94112/home/945105,San Francisco MLS,421591284,N,Y,37.7288874,-122.4509038
MLS Listing,,Single Family Residential,2660 Scott St,San Francisco,CA,94123,18500000,7,6.5,San Francisco,9190,5623,1908,2,2013,,Active,,,http://www.redfin.com/CA/San-Francisco/2660-Scott-St-94123/home/1667074,San Francisco MLS,421589911,N,Y,37.7944846,-122.4396905
MLS Listing,,Single Family Residential,3740 Clay St,San Francisco,CA,94118,7200000,5,5.0,San Francisco,4452,3511,1904,2,1617,,Active,,,http://www.redfin.com/CA/San-Francisco/3740-Clay-St-94118/home/1288883,San Francisco MLS,421587370,N,Y,37.7883987,-122.4544422
MLS Listing,,Condo/Co-op,450 Hayes St Ph 3,San Francisco,CA,94102,1895000,2,2.0,San Francisco,,17406,2016,2,,952,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/450-Hayes-St-94102/unit-3/home/103930045,San Francisco MLS,421575019,N,Y,37.7770361,-122.4238793
MLS Listing,,Condo/Co-op,22 Presidio Ave,San Francisco,CA,94115,3400000,3,2.5,San Francisco,2380,3626,1909,2,1429,300,Active,,,http://www.redfin.com/CA/San-Francisco/22-Presidio-Ave-94115/home/11743038,San Francisco MLS,421592989,N,Y,37.7914833,-122.4475397
MLS Listing,,Condo/Co-op,262 Downey St,San Francisco,CA,94117,1075000,2,2.0,San Francisco,,1759,1907,2,,260,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/262-Downey-St-94117/home/143842638,San Francisco MLS,421592484,N,Y,37.7644093,-122.446572
MLS Listing,,Condo/Co-op,850 Powell St #104,San Francisco,CA,94108,2800000,4,4.0,San Francisco,2454,,1923,2,1141,2502,Active,,,http://www.redfin.com/CA/San-Francisco/850-Powell-St-94108/unit-104/home/1068754,San Francisco MLS,421592984,N,Y,37.7928654,-122.408964
MLS Listing,,Multi-Family (2-4 Unit),492 Bartlett St,San Francisco,CA,94110,1890000,0,,San Francisco,2552,1947,1900,2,741,,Active,,,http://www.redfin.com/CA/San-Francisco/492-Bartlett-St-94110/home/1843033,San Francisco MLS,421592937,N,Y,37.749191,-122.419507
MLS Listing,,Single Family Residential,100 Santa Paula Ave,San Francisco,CA,94127,6750000,5,3.5,San Francisco,4070,10349,1922,2,1658,225,Active,,,http://www.redfin.com/CA/San-Francisco/100-Santa-Paula-Ave-94127/home/1533077,San Francisco MLS,421592908,N,Y,37.7379728,-122.4636256
MLS Listing,,Single Family Residential,646 De Haro St,San Francisco,CA,94107,1395000,2,1.5,San Francisco,1515,3236,1934,2,921,,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/646-De-Haro-St-94107/home/731396,San Francisco MLS,421591932,N,Y,37.7616703,-122.4015415
MLS Listing,,Condo/Co-op,300 Berry St #521,San Francisco,CA,94158,799000,1,1.0,San Francisco,730,41861,2009,2,1095,650,Active,,,http://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-521/home/23455276,San Francisco MLS,421590436,N,Y,37.77393,-122.396241
MLS Listing,,Condo/Co-op,5900 3rd St #2424,San Francisco,CA,94124,599000,1,1.0,San Francisco,775,128582,,2,773,404,Active,September-12-2021 03:30 PM,September-12-2021 05:30 PM,http://www.redfin.com/CA/San-Francisco/5900-3rd-St-94124/unit-2424/home/40629229,San Francisco MLS,421589829,N,Y,37.724666,-122.395268
MLS Listing,,Condo/Co-op,170 King St #814,San Francisco,CA,94107,1225000,2,2.0,San Francisco,1029,42969,2007,2,1190,806,Active,September-11-2021 03:30 PM,September-11-2021 05:30 PM,http://www.redfin.com/CA/San-Francisco/170-King-St-94107/unit-814/home/17305475,San Francisco MLS,421587672,N,Y,37.7787673,-122.3915505
MLS Listing,,Single Family Residential,217 Cumberland St,San Francisco,CA,94114,1795000,2,1.0,San Francisco,1247,2665,1908,2,1439,,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/217-Cumberland-St-94114/home/1542489,San Francisco MLS,421590610,N,Y,37.7586839,-122.4286085
MLS Listing,,Single Family Residential,219 Richland Ave,San Francisco,CA,94110,1595000,3,2.0,San Francisco,1605,2495,1905,2,994,,Active,September-12-2021 01:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/219-Richland-Ave-94110/home/1896387,San Francisco MLS,421591651,N,Y,37.7361198,-122.4225476
MLS Listing,,Condo/Co-op,1 Federal St #15,San Francisco,CA,94107,779000,1,1.0,San Francisco,770,,2003,2,1012,741,Active,September-12-2021 11:00 AM,September-12-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1-Federal-St-94107/unit-15/home/2017849,San Francisco MLS,421589425,N,Y,37.7841242,-122.3910528
MLS Listing,,Single Family Residential,130 Marston Ave,San Francisco,CA,94112,1295000,2,1.0,San Francisco,,2813,1910,2,,,Active,September-12-2021 12:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/130-Marston-Ave-94112/home/1582254,San Francisco MLS,421580620,N,Y,37.7276238,-122.447144
MLS Listing,,Single Family Residential,295 Mangels Ave,San Francisco,CA,94131,1359000,3,1.5,San Francisco,1384,2060,1959,2,982,,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/295-Mangels-Ave-94131/home/1813909,San Francisco MLS,421589245,N,Y,37.7329672,-122.4441804
MLS Listing,,Condo/Co-op,3055 25th St,San Francisco,CA,94110,990000,2,1.0,San Francisco,980,1594,1937,2,1010,150,Active,September-12-2021 02:00 PM,September-12-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3055-25th-St-94110/home/55244571,San Francisco MLS,421590593,N,Y,37.750903,-122.411027
